user_name,facs_score,envr_score,serv_score,review,time,from
【已注销用户】,5.0,5.0,5.0,之前去的，爸爸要到生日了，真不知道给他买啥，于是就来到这里逛逛。这里大到奢侈品，小到小众品牌，餐饮，娱乐，儿童，家电等等应有尽有。最后都逛到商场关灯关门了哈，我那天感觉都要被人哄，不过还是有收获地，最后选了一个BOSE新品，还是不错滴,2020-03-25 17:27:00,东方新天地
张张.张眼看天,5.0,5.0,5.0,东方新天地。我感觉从我小时候好像东方新天地就存在。当时觉得是非常气势恢宏的建筑。无论从外观到内饰，非常精致。地理位置也非常好。规模也可以。当然现在很少来了。停车是个大问题。找个停车位太难了。难于上青天啊。,2020-03-24 18:20:00,东方新天地
wtong_free,4.5,4.5,4.5,整体布局一般。店员有一种强买强卖的感觉,2020-03-24 11:45:00,东方新天地
麦克塔维,4.5,4.5,4.5,"虽然离家门口很近，因为疫情也已经好久没有如果商场了，今天回家本来只是想借道穿过东方新天地，却真的意外发现了""新天地""，因为老公是高达迷，下电梯的时候就看到了专柜，可以玩扭蛋也可以看展览，真不错，而且是专场哟！几经周折终于扭到了跟家里高达一样的造型，嘘，其实是可爱小哥哥看我们太想要了，碰到扭蛋机卡住了，给我们选了一个，幸运的是全场就剩下这一个，实在太棒了。附上换币机图片，在附近有兴趣的小伙伴可以直接来玩咯，对了，投币有方向要求，一定要看好说明，不然投不进去",2020-03-23 18:48:00,东方新天地
浪子燕青,5.0,5.0,5.0,"东长安街的北京东方广场是亚洲最大的综合性建筑群，而，《东方新天地购物中心》置于其中。
东方新天地与王府井商业街，东单银街形成了一个巨大的商业群。
《东方新天地购物中心》集购物、餐饮、娱乐、休闲、游玩于一体，又是游客们的必逛之地。
是京城最火爆的、最具人气的综合性商场。",2020-03-21 10:46:00,东方新天地
普洱茶_7820,5.0,5.0,5.0,商场超大。高端大气上档次。各种品牌齐全。,2020-03-21 05:32:00,东方新天地
花满仓,3.5,4.0,4.0,东方新天地在北京饭店的东边，商场里面设施齐全，我很喜欢去，里面好多专营店，,2020-03-19 20:45:00,东方新天地
叛逆的王国之心,5.0,5.0,4.0,在王府井旁边 疫情期间停车场要从长安街进入。里边主要是很多比较高端的品牌店  商场环境很不错。地下有些吃东西的店 逛累了后也可以小憩。地下也连着地铁。当然特殊时期还是尽量避免公共交通。由于是一字型的商业街 因此不用左拐右拐。不会迷路。,2020-03-19 16:59:00,东方新天地
胖墩墩的小草莓,5.0,5.0,5.0,"位于王府井~地铁出来上楼就是~楼下我吃的喝的…有电影院~还可以逛街~有停车场哟~现在最喜欢的就是这里了…停车方便~也不用担心去王府井街里的其他商场会碰上临时管制什么的…走长安街就可以进停车场啦~每天六点以后进去的免停车费…白天的可以用积分兑换~他家积分有点麻烦~需要在店里开发票~然后公众号再上传~我是经常忘
喜欢这的原因可能是因为我经常买的店这里基本都有~实在没有的还可以出去沿着步行街去其他商场找~最爱这的蔻驰~亲身体验~不管你穿的再普通还是穿一身牌子~这家店的小姐姐小哥哥都很热情~不像别的有些店~嗯~不细说了~
楼下有两家阿迪~纯三叶草那家的态度很好~挨着耐克那家~嗯…我也不细说了~",2020-03-19 12:08:00,东方新天地
斗篷小猫_7674,5.0,5.0,5.0,轮岗第一天！东方广场的电梯分了格子，每次限乘四人。戴胶手套按电梯更加安全。进入大厦前有红外线体温探测器和体温枪双重保险，排队办理出入登记有排队线和一米线。进入地库前的测温枪还是额头测温比较落后，但目前车位还不太紧张。,2020-03-19 07:36:00,东方新天地
磨杰,4.0,4.0,4.0,这个新天地商场是因为去一层苹果手机店特意和好朋友来逛逛，这家店商场里的二三楼都是卖衣服的，吃的主要在四楼五楼，去吃过这边的烤肉，很不错，和旁边的外婆家，不知道最近外婆家开门没，一直想吃没时间去，念念不忘的外婆家好好吃，可以的。有时间再去。,2020-03-19 00:24:00,东方新天地
ilmare1997,4.0,4.0,4.0,十年前经常去逛的，算是北京很时髦的商场了，地方很大，人也不多，也有很多适中价位的店铺，学生党也ok。年前去的时候发现多了一些吃饭的地方，凑凑，寿喜锅，汤城小厨等等，都很火，都要等位。果然过年还是要聚会的呀。,2020-03-17 14:20:00,东方新天地
景山晨曦,5.0,5.0,5.0,周末来东方广场这边办事儿，把车停到地下车库里上来在广场溜达溜达等朋友，惊喜的发现已经有玉兰花开放啦晶莹剔透真是太美了！疫情期间的东方广场和东方新天地人不算多，进入东方广场都要测体温，很负责任，安心你我他！,2020-03-15 15:00:00,东方新天地
嗯哼,4.0,4.0,4.0,记得上次来还是给媳妇换衣服尺寸，哈哈😄，出地铁也不知道哪个口出了，问了地铁站工作人员，出来还是很以前一样，给我第一感觉是干净亮堂，很有国际范儿，地理位置很好，在步行街的最南头，第一个应该就是他们了，外观也是高端大气上档次，值得一来。,2020-03-14 12:33:00,东方新天地
六人行,4.5,4.5,4.5,曾经在东方广场的写字楼工作5年，所以每次来东光广场总是觉得很熟悉，虽然昔日很多商家早就不在了。疫情期间，很多餐厅没有营业。西蜀豆花庄应该是东方广场是最长时间的一家餐厅了。大时代倒是在营业，里面也有一些人在午饭，估计都是楼上写字楼坚持上班的人吧。衣服、鞋子的店家基本都在营业，可是几乎没有什么客人。,2020-03-14 00:29:00,东方新天地
巴山夜雨,3.5,3.5,3.5,集购物、餐饮、娱乐于一身，很多高档品牌~位于繁华的王府井商圈，长安街边上，交通便利,2020-03-10 22:16:00,东方新天地
沐无敌2012,5.0,5.0,5.0,"东方新天地商场已经开门了，门口进行体温检测，不过很方便是路过就能检测出来，不用停下来挨一枪
基本店铺都开业了，不过餐厅都没开，可能为了安全起见～咖啡厅 超市开了",2020-03-10 15:03:00,东方新天地
库布里克思密达,4.0,4.0,4.0,换了东家以后感觉差点意思了，吃饭的地方也不是很有特色。Sony专卖店在装修，只是在公共区域弄了个摊，不知道装修后有什么变化。时时乐没有了，挺遗憾的，还是很喜欢时时乐的自助沙拉。地库上下的匝道很绕转圈圈转个没完没无了…,2020-03-10 11:13:00,东方新天地
魅惑_230,4.5,2.5,3.5,三八节，就想去扫点东西，开车去了东方新天地，消毒做的很到位，测体温从停车场入口就开始每个人都测了，比skp做的好，skp光测司机，上电梯也没人管，心大呵呵，溜了一圈，发现有些商户还没开，因为室内还是没敢多逗留，去王府大街溜了一圈，觉得比去超市买菜好多了，祈祷疫情快点过去，恢复以往的繁华,2020-03-09 10:19:00,东方新天地
皇城格格,4.0,4.0,3.5,"很久没来这里玩了。借着特殊时期疫情期间过来跟朋友约个饭局过来的。
位置很方便，好找，店铺有一部分已经关闭。进门测体温，带口罩是必须要滴。",2020-03-09 01:38:00,东方新天地
mickey,4.5,5.0,4.5,"长安街上的地标式建筑了，建成了有好多好多年了吧。
东方新天地东起东单路口的银街，西边出来是王府井步行街。是集餐饮，购物，商业于一体的综合性商街。是逛街，溜娃，溜老公的好去处。
来逛街的外地人也不少，从周一到周末，人头攒动，热闹非凡的。",2020-03-08 21:40:00,东方新天地
nirvanathebest,5.0,5.0,5.0,"东方新天地算是北京最大的商场之一了。
在家关了一个多月，冬去春来，出来添置下春装。
商场还处于防控阶段，检察人员多于顾客。大部分店铺都开了门，只是没有几乎都没有顾客在店内。少数门店还关门，大家出行购物还需查好店铺营业时间哈。",2020-03-08 11:31:00,东方新天地
太阳花_2018,4.0,4.0,4.0,推荐来北京旅游的人一定来逛一逛？地理位置非常非常优越。坐拥长安街。环境不要太好哦！,2020-03-07 21:24:00,东方新天地
宝宝变饱饱,4.5,4.5,4.5,"东方新天地的布局很奇特耶，属于那种地下长街的感觉。有很多服装品牌和美食。

疫情期间的防护也做的挺好的。进门有安保人员测量体温。还有消毒免息洗手液可以用。

特殊时间商场开门的商家并不多，并且关门都比较早。大家还是忍耐一段时间，最好不要出门",2020-03-07 10:41:00,东方新天地
春日阳光,5.0,5.0,5.0,这还是春节假期前约了闺蜜一起玩耍，打折力度很大，但是人不多，布置的非常有趣又非常喜庆，一点想不到随后发生的事情，早知道需要在家这么久，早早就应该多买点居家服就好啦，买的新衣都没有机会出去。转眼春天就来了，又该换季缺衣服啦,2020-03-07 07:55:00,东方新天地
熊猫超人fans,5.0,5.0,5.0,东方新天地，作为亚洲最大的购物中心之一，商场面积逾12万平方米。坐拥极佳的地理位置，地铁一号线王府井站上来，就可以直达广场，前临长安街，西接金街王府井大街，东临银街东单大街。超大的，各种精品店，美食店应有尽有。,2020-03-07 06:55:00,东方新天地
悦er,4.0,4.0,3.5,"好久没有去吃这种大排档了，这个是年前去东方新天地看电影的时候，在地下一层吃的，得大只，还特意拍了一个对比图！
说实话 是小时候那种米线的味道 现在已经吃不惯了 半个来怀念一下也是很好
还有大排档的门口有仙豆糕和自制酸奶 酸奶很醇厚 不甜 好像是15/20元一杯 超满足",2020-03-07 00:08:00,东方新天地
苏西拉拉裤,0.5,0.5,0.5,"服务差到爆炸的商场，开在长安街上真是给北京丢人…
很少来王府井购物，听说开了一个AJ店就说过来看看，疫情期间商城都没什么人，差不多5点45到了，AJ就关门了，问了店员说我们6点下班…疫情疫情早下班也理解…
再说说一进门负责测体温的不知道是保安还是物业人员，一个个素质太差，具体细节懒的说了，吵了一顿自己生一肚子气…
服务台也找不到，打了投诉电话说了半天也没人回复，现在想想真的上梁不正下梁歪了吧…反映半天也没人没人管，也懒得跟他们赌气，真不知道怎么大的商场哪里招的员工，上岗之前不需要培训么…
总之，看了很多差评，大家如果购物还是别去了，商场那么多 ，随便去一家都不这个强",2020-03-06 17:20:00,东方新天地
匿名用户,5.0,5.0,5.0,经常去东单办事，路过这里，没事的时候就逛逛，是个综合性的大商场，面积很大，一层是比较高档的，像我这样的普通人只适合逛逛B1，还有很多吃饭的地方都不错。感觉很小的时候就有这个商场了，如果是第一次到北京的人，逛王府井的时候也推荐逛这里。,2020-03-06 15:11:00,东方新天地
PhoebeNew,4.5,4.5,4.5,"非常时期商场里面见不到几个人，安静的同时略显冷清，开门营业的店铺也不多。
从地库入口开始到进入商场，查体温若干次，还是比较安全的。
这里依然可以看到为春节而布置的景致，僵直的矗立于商场走廊之中，特别孤立，无人欣赏。",2020-03-06 05:15:00,东方新天地
杨小鱼儿,4.5,4.5,4.5,开了很多年的商场，现在也变得萧条了，很多大牌,2020-03-05 22:26:00,东方新天地
melaniy,5.0,5.0,5.0,商场虽然成立时间很长了，不过环境设施很好，高大上,2020-03-05 21:32:00,东方新天地
小花骨朵,5.0,5.0,5.0,"今天来东方新天地逛一下，特殊时间，所以商场里面的很多店家上班点都不一样，有的10点营业，有的11点，有的中午营业。
整个商场的布局很明朗，逛起来不烦躁，服务台一直都在为人们服务，没休息过，去办理业务都很热情，即使的给人们解决问题。效率很高。",2020-03-05 09:43:00,东方新天地
xly,4.5,4.5,4.5,疫情期间很多店铺都不开门，非常冷清，进门有工作人员进行体温检测，体温正常才能进入，商场里面的人也是非常少的，开了面包新语，吉野家，凑凑，继光等几个，希望疫情赶快结束，现在特殊时期还是少出门吧，一直宅在家，等疫情过去后再好好吃喝玩乐,2020-03-04 15:52:00,东方新天地
饭饱喝足睡大觉,5.0,5.0,5.0,"人多人多人真多多到无处下脚的感觉。不能原谅自己选择在1号去逛东方新天地。还好选到了喜欢的新年礼物，反倒是店面里没什么人，所以东方新天地有时候确实像一个大走廊，人来人往。
新年气氛很浓，也有好多商家推出了新年活动，值得一逛！",2020-03-04 00:47:00,东方新天地
Yuran吃不胖,5.0,5.0,5.0,因为疫情好久没去王府井东方新天地了，疫情原因也不知道开没开业。万代在东方新天地店，年前去溜达顺便扭了几个海贼王，没有路飞和乔巴很可惜。希望疫情赶快过去吧，还能像之前无忧无虑的吃东西and逛街。,2020-02-29 18:32:00,东方新天地
leozyd,4.5,4.5,4.5,品牌还是很多很不错的，不知道现在人多不多,2020-02-29 15:39:00,东方新天地
Rose绿,3.5,3.5,3.5,这场疫情闹得呀，人心惶惶不安！恐怕是有史以来第一个如此冷清的春节了！往年这个时候，地铁出入口人来人往！商场地下的美食城顾客的洛泽不绝！现在倒好，所有商户都是铁大将军把门，为了给国家做贡献了！商场出入口有工作人员量体温，也会提供消毒液！,2020-02-29 11:22:00,东方新天地
yan21589,4.5,4.5,4.5,目前的东方新天地，餐饮基本是不开的，只是接外卖，大食代里开的店铺也很少，本来想买点芳叔的蛋挞带回家的，但是因为蛋挞皮还没送到没法做就放弃了。有的一些服装店倒是也开，就是玻璃门紧关，售货员不是在整理妆容就是点货或者聊天，反正都没有客人进去看。我们十一点进去的，十一点半左右就撤了，商场人特别少，平时这个时候写字楼里的人都应该出来吃饭了，可是现在一点人气也没有，真不知道什么时候能恢复正常，唉……,2020-02-28 19:21:00,东方新天地
潇潇xx小葱,5.0,5.0,5.0,"补点评补点评补点评啦，已经宅在家里一个月了，好怀念之前吃喝玩乐逛商场的日子啊。之前乐乐茶开业去商场逛了一圈，地下一层中庭有可爱的大老鼠。
疫情快结束吧，好想喝奶茶，吃蛋糕，吃烤肉，逛商场啊。想买鞋买包买衣服…",2020-02-28 17:17:00,东方新天地
enyacz,4.5,4.5,4.5,"#点评有礼#清空草稿箱
鼠年元旦到东方新天地逛了逛，位置绝佳，长安街北侧，直接对着商务部，地铁王府井站就在地下，地面公交也是很多线路相当发达
还是十几年前因为工作原因离得近去逛的比较多，很大很舒适，品牌高端，商场环境不错，鼠年迎新布置了一个景点，小朋友大朋友拍照的很多",2020-02-28 16:40:00,东方新天地
qqemily7575,4.0,4.0,4.0,春节前去过两次，一次骑车去的一次开车去的，临着长安街，这里可以说是王府井最好停车的商场。因为临近春节商店里都没有什么人，这个商场比较好的地方就是吃饭看电影基本都不用排队，高端大牌基本都在一层，地下一层是国内品牌和运动服，饭馆。最不好的就是开发票积分特费劲，总是不改进。,2020-02-28 11:43:00,东方新天地
imliux,5.0,5.0,5.0,"如果不是因为疫情，恐怕一直也不会为“东场”写点评吧。逐步复工，我在这个春节“长”假后再次回到了朝夕相处了15年的“东场”。也许太过于亲密了，以致于基本没有为它拍过照。多年来经历的阅兵、国庆，现在又遇到了疫情，发现东方广场从建筑设计到各个功能的安排其实都那么的妥帖。你没有深入其中可能很难了解到它的美好。
部分商铺已经开门营业，但顾客不仅仅是“稀少“了。餐厅也有个别营业，但不接受堂食仅提供外带的服务。
看着它那份”宁静“是一种享受，但也怀念它的日常。希望疫情尽早过去吧。",2020-02-28 00:55:00,东方新天地
白昼流星,3.5,3.5,3.5,王府井商圈感觉也有点没落了，除非是看电影或者吃大餐，一般也不会来这边逛街了，年代久远也没有什么新鲜感了，周边游客也多人流也比较乱，有时候又挺冷清的，感觉工作时候倒是有不少人，因为都是吃饭的，地下的大食代也是一般了,2020-02-26 23:35:00,东方新天地
透明空间,5.0,5.0,4.5,"2020年是农历鼠年，东方新天地举办了“金鼠萌栋，丸趣东方”的主题活动，联手知名艺术家陈粉丸，跨界呈现艺术之美。
这个春节突如其来的疫情，其严重程度和影响范围让所有人都始料未及。商业和服务业这种人员聚集可能会造成疫情传播的场所首当其冲，不关门的，也变得门可罗雀，损失巨大。希望疫情早日结束，大家都恢复正常的生活。",2020-02-26 15:29:00,东方新天地
正经的空学长w,4.5,4.5,4.5,"东方新天地是上次和朋友一起去打的卡，第一次去在楼下硬生生转了半天没找到大食代，我俩的方向感也是没谁了
那时候仙豆糕还很火，她没吃过，我们就在美食广场吃了烧烤和仙豆糕（图是稻香村的，别打我）
推荐一波茶町叮叮鲷鱼烧，外脆里糯，热呼呼的超好吃",2020-02-26 13:16:00,东方新天地
代程的印,4.5,4.5,4.0,看见这么些人，以后不会觉得人多了。现在能挤挤人气是很难得了，希望疫情尽快过去，这个视频是库存视频，当时也是无意之中拍的，没想到成为一个点评记录，也是蛮有意义的。最后画面中擦地的保洁大姐很认真，现在没有复工，这些人生活来源怎么办。,2020-02-26 10:49:00,东方新天地
E.T.Tong,0.5,0.5,0.5,打客服电话问营业时间，一男的接的告知照常营业早十点至晚十点。晚饭后说溜达一圈，全部关门了。客服脑子里进鸡屎了吗？出停车场给现金不要，现金不是钱阿！怕脏？那钱还能有你们脏吗？,2020-02-25 14:39:00,东方新天地
匿名用户,5.0,5.0,5.0,"大牌N多，买东西好去处
带娃吃饭好地方",2020-02-25 13:07:00,东方新天地
肉肉在哪里,4.0,4.0,4.0,"疫情期间的东方新天地。。。
好荒凉啊。。
快乐柠檬都关了。。",2020-02-24 21:37:00,东方新天地
cc60,4.5,4.5,5.0,还是春节前去的 那时候商场里满是逛街的人 商场会员还有迎春的活动 消的积分抽了好几张代金券 正好赶上一指遥超市也在做活动 正好用上代金券超合算 囤了一大堆过节吃的零食 现在防控升级了 商场只开了部分门  营业时间也变短了 赶紧恢复吧,2020-02-24 16:24:00,东方新天地
yvonnebaby,4.0,4.0,4.0,好想把腿溜细的那些日子呀✺◟(∗❛ัᴗ❛ั∗)◞✺,2020-02-24 01:17:00,东方新天地
Choco,4.0,4.0,4.0,虽是明天就二月二了，还是补一下东方新天地的小萌鼠吧,2020-02-23 23:21:00,东方新天地
俗气的人,5.0,5.0,5.0,第一次来这家商场逛平时去apm，进去以后真的挺大的，因为是第一次去的原因进去以后直接蒙圈，直走很长很长时间才能走到最里面环境我感觉干净，这家商场有一个好处就是地铁口就在里面很好找的，来的匆忙没找到吃的地方这点挺遗憾的，下次再来,2020-02-21 20:54:00,东方新天地
咪咕abby,5.0,5.0,5.0,东方新天地应该是王府井最大的商场了，从一个门进去，想从同一个门出来不容易。是那种贯通型的，非常大，基本什么牌子都有，好吃好喝的在中间会有小店面，开放式的那种。我去的时候工作日下班，人不算多，整个商场很空旷。。,2020-02-21 12:11:00,东方新天地
榕悦清风,5.0,5.0,4.5,疫情消除，想去看看我大北京地标，新东方广场~,2020-02-21 10:39:00,东方新天地
Bobo.Q,5.0,5.0,5.0,东方新天地：高大上的感觉，值得一逛！,2020-02-21 00:21:00,东方新天地
路人玾_2083,4.5,4.5,4.5,"虽然商场已经釆取了各种细致周到的清洁消毒措施，
然而顾客寥寥。",2020-02-19 23:24:00,东方新天地
李一力,4.5,4.5,4.5,"现在这个时候出门，看着街上空空荡荡，车子🚗没有几辆，行人没有几个，更别提逛商场的人了。往日熙熙攘攘的人群，今日都窝在了家里；疫情当前，还是老老实实，坐在家里，为社会做贡献吧！
只盼望着：疫情早日解决，春天快快到来！我们，都在期待🌹",2020-02-17 20:32:00,东方新天地
快乐duo,5.0,5.0,5.0,"东方新天地位于东长安街一号，是目前亚洲最大的商业建筑群之一，是真正的城中之城。
        交通便利，地铁一号线、五号线和多条公交线路都能到达，是北京购物的据点之一。
        商城一层和地下有很多家专卖店，大牌精品......美食广场、影院。每逢佳节，商场和橱窗的布置都分外的有节日气氛，很吸引人。",2020-02-17 12:57:00,东方新天地
恋上高歌5216,5.0,5.0,5.0,应朋友之约第一次东方新天地，是就餐、娱乐、休闲的理想场所。根据购物区不同的商品定位，装修风格上也各有特色，适合更多的消费层。服务台帅哥很nice，很快就找到了朋友。离王府井也特别近，可惜小吃街在改造中，不然顺便去溜达下也不错。,2020-02-14 14:44:00,东方新天地
橘子哥,4.5,4.5,4.5,"商场东西走向很长，停车很方便，会员工作日可以用积分兑换三个小时免费停车，周末4个小时，18点进入停车场免费到凌晨三点，很不错的地方

疫情严重，很多商家都没有开业，进入商场要测量体温，停车场每个电梯口都有人很重视",2020-02-11 20:51:00,东方新天地
范范,4.5,4.5,4.5,过年前来东方新天地美睫，地理位置非常好交通也很便利，毗邻长安街，离东单王府井都很近。商场真的好大，认识不认识的品牌都有，中端高端品牌一应俱全，去百丽看了下靴子，感觉货品不多，不是周末，逛的人也不是很多。,2020-02-10 13:12:00,东方新天地
ClydeDrexler,5.0,5.0,5.0,最近又来了一趟东方新天地，发现商场里的过年气氛好浓呀！店铺有各种优惠，餐厅新出了年夜饭，还有几家新入驻的店...过年该有的这里全都有了。特别适合来逛逛街、买买礼物、全家人也可以来这儿吃吃年夜饭~这里有适合家人聚餐的餐厅，有适合三两朋友聚会的，还有适合一人食的...甜品、茶饮、果汁、巧克力等等~ 基本承包了你过年的所有需求。不错的选择哦,2020-02-10 02:11:00,东方新天地
redapple111_1272,3.0,3.0,3.0,时间较长长了，但是设施配套不能算落伍。,2020-02-09 19:20:00,东方新天地
美食神秘客,4.0,4.0,4.0,东方新天地，就是东方广场，年头很久远了，但是在北京的销售额排行榜前十都没有进去，其实地理位置不用讲的好，一号线五号线地铁直达，地铁可以直接进商场，长安街旁，离北京站和天安门都近，游客来这里很方便。更何况这里挨着游客必打卡的王府井大街，总应该不缺少人流吧。但是，虽然没有太差的品牌，也有很多贵的品牌，但是消费力可能还是有限吧，冲不上去。,2020-02-08 20:34:00,东方新天地
西蒙麻,4.5,4.5,4.0,东方新天地的一层店铺基本都关闭了,2020-02-07 20:56:00,东方新天地
桃气乌龙奶芙,5.0,5.0,5.0,"每次来北京都来东方新天地逛逛，因为地理位置太好，就在长安街路北东单，王府井地铁站不远。当然好吃的也多，逛起来比较喜欢。
这家商场有比较贵的牌子，也有平价的，感人。商场很大，负一楼吃的很多，还有很多潮牌，真的很喜欢了💕",2020-02-07 10:34:00,东方新天地
五彩鱼,5.0,5.0,5.0,"#点评有礼#
时尚的综合购物中心，有餐饮和影院",2020-02-05 13:28:00,东方新天地
李小咬69,5.0,4.5,4.5,位于王府井附近，交通便利。商场内品牌很多，且都是大品牌。环境大气干净明亮，在内心情很舒畅，也可了解很多市场方面的知识。商品价格偏高,2020-02-05 13:20:00,东方新天地
gzcyber13,4.5,4.5,4.5,去完天安门走过来不远，大约十来分钟，名店多，品牌覆盖面广适合我。,2020-02-05 11:08:00,东方新天地
嘟嘟a宝,4.0,4.0,4.0,过年夜路过这里进入买了份满记甜品，下午不到六点就要关门了，好多店都是这样，出去转了一圈发现王府井附近商场竟然只有这一家没有关，还是转咯回来吃晚饭，哎庆幸这家商场没有那么早关门，还能吃个晚饭，电视上王府井和现实中有点差得多呀就是,2020-02-05 09:34:00,东方新天地
巴黎水原味,4.0,4.0,4.0,交通很方便，商场西到王府井南口，东到东单北大街南口，地上一层，地下一层，是一个长条形状，逛起来很方便。表店有江诗丹顿，积家，宝珀，万国，宇舶，伯爵，肖邦，北京，海鸥。首饰店有蒂芙尼，伯爵。运动服装在地下一层有卖。,2020-02-05 00:00:00,东方新天地
Macy_cccc,4.0,5.0,4.0,"缘起的地方

东方新天地在十几年前也算是北京数一数二的shopping mall
吃喝玩乐 一应俱全

地下一层有电影院，设备都还不错，虽然不太大，还有VIP室，之前去过一次，看《海洋》
很大的沙发，有12个座位吧，但是空调太冷太冷太冷了，看半场就闪人了

因为新天地所处的地理位置，很多品牌早早入住，商户基本都比较稳定
不过没有国际一线，例如LV 爱马仕这些
I.T 里面的东西没有之前丰富了，也会经常打折了，不过打折款基本都是老款，也都不会低于7折

照片是鼠年的主题，各家店的橱窗都是【大红色】喜气洋洋


之前一层是麦当劳，现在也没有了

不管怎么样，东方新天地也是北京的地标之一了，即便王府井后来新开了好几个新开的商场

这里也还是地位稳固 位居王府井商圈 top 1

——————End——————",2020-02-04 13:21:00,东方新天地
wsguibin,5.0,5.0,5.0,这是北京城里非常老牌的一个购物场所了，横跨两个街口，上下两层，很多大牌在这里都有店面。吃的喝的进口超市，电影院奢侈品基本上在这里都可以找到，所需要的，当然了，个人感觉这里的大牌是比较多，所以呢，价位也是比较偏高的，,2020-02-04 13:22:00,东方新天地
鹏霄万里,4.0,4.5,3.5,友人在东方新天地写字楼上班，他们公司今天就到岗上班。这是友人中午拍的商场内的视频，好多店铺都没有开门，现在吃饭都成了问题。原来在地下一层有很多吃的。一到中午人头攒动，现在偌大的商场空空荡荡的。希望疫情赶紧过去，一切恢复如常,2020-02-03 21:24:00,东方新天地
棠棠,5.0,5.0,5.0,王府井发展很成熟的商场，里面大牌云集，是北京购物休闲娱乐的好地方，东方新天地与长安街平行，最早来这里因为看失恋三十三天，东方新天地里最喜欢的还是几个轻奢品牌的店铺，这里可以让你有对美好生活的向往，原谅我如此浮夸,2020-02-03 10:10:00,东方新天地
阿里汪汪1314,5.0,5.0,5.0,"地铁五号线东单、一号线王府井，公交东单路口北就是啦，好些个门儿，最大的是东门西门.
比较高大上的商场，没有skp那么奢华，也是大牌云集了，美食也是数不胜数：鹿港，太兴，澳门味道、金湖餐厅、探鱼、撒娇，还有大食代，各种甜品面包饮料：面包新语，芳叔，快乐柠檬，米芝莲～还有进口超市～服装也是时尚运动都覆盖～阿迪耐克，mossy sly等等！",2020-02-02 21:41:00,东方新天地
AU_王嘉尔圈外女友,4.0,4.0,4.0,"趁着休息人少🚗跑来截个表链。
疫情时期的东方新天气空空荡荡，只开了东门和西门，门口有专人登记测体温🤒。进去之后也是好多店都关门不营业了。希望疫情快点过去吧，还在坚守岗位的人们辛苦了！武汉加油！中国加油！",2020-02-02 18:24:00,东方新天地
宅肥,5.0,5.0,5.0,大年初一 来到这里 虽然是疫情 侄女非要来这里吃好吃的 人少了很多 商场依然把过年的摆设都备齐了 大老鼠是不是特别可爱,2020-02-02 09:30:00,东方新天地
铁罐媳妇KongMeiLi,4.5,4.5,4.5,"一所联系着东单和王府井的大型购物中心，分好几个区位，进去之后傻傻分不清楚
现在好几个门都封了，里面好几家店铺也都关着，开着的也少有人逛。不过真是个拍照的好时机(✪▽✪)
原先人流涌动，从未好好体会过这座商场的结构，现在清净了，可以好好感受下！",2020-02-01 15:22:00,东方新天地
sandra,4.5,5.0,4.5,地段太有优势了，这商场快二十年了，刚开业那几年，北京其他地方大型综合商场不多，这里火的不得了，多年过去，类似的商场多了，这家商场里的店也几经变化，对比当年，写字楼的功能好像更突出了。相比之下，更喜欢王府井的apm,2020-02-01 13:06:00,东方新天地
JC游天下,4.5,4.0,4.0,"这家店位于王府井地铁站附近，地下都是直接相通着的，所以不管是冬天还是夏天，都不需要经过地面，可以说是非常的方便。

购物中心主要只有两层，但是因为长度非常长，所以实际上的面积并不小。这里多是一些欧美潮牌的精品店，也有少部分奢侈品牌。

如果需要吃饭的话，餐厅基本上都在地下一层，不管是数量还是种类都相当的丰富。

这家店已经有很多年的历史了，所以感觉装修风格略显老气，但是当年也是北京数一数二的时尚风格购物中心。",2020-02-01 08:03:00,东方新天地
POPO61057,4.5,4.5,4.5,补评论啦啦啦~年底积分快到了，喜欢的都兑完了没抢上，兑了商场的抵用券了只能年后用，商场里摆了几个黄胖的圆🐭，还有现场扫码扣积分抽奖的活动，这个比较合适，但有次数限制，抽了几个面膜和抵用券，面膜看上去还挺高大上的，抵用券都被用来买吃的了~,2020-01-31 19:39:00,东方新天地
黄楠817,5.0,5.0,5.0,今年的春节真的是很特殊，让人心情很沉重的一个春节，在全国人民同舟共济，齐心协力，奋力抗击冠状病毒肺炎疫情之时，几乎根本都没有心情过节！在国难当头之际，戴上口罩，做好了充分防护，绝不给国家政府添麻烦下，去了东方新天地逛了一下，这次不比以往，失去了往年过节的气氛，真的都没什么人！整个商场里空空荡荡的，真心希望全国人民团结一心，早日渡过疫情，等到春暖花开时，全国各地再次一派生机，恢复到春机盎然的繁荣景象！武汉加油！中国加油🇨🇳！,2020-01-31 02:22:00,东方新天地
Bettyxin,4.5,4.5,4.5,大部分商户都不开门，最冷清的一个春节了，车位也不需要找来找去了，随便停。,2020-01-29 22:18:00,东方新天地
Q大宝Q,4.5,4.5,4.5,"和媳妇来逛东方新天地。位置在长安街路北东单，坐地铁东单站或者王府井站都行，出来就是。我们坐的5号线东单出来正好是商场的东门。商场主要是一层和地下一层，楼上都是写字楼。
我们最常逛的是地下一层，有很多年轻人喜欢潮流品牌和运动品牌。比如IT，阿迪达斯，EVISU，李维斯等等，都是我们平常主逛的。
当然还有很多国际大牌的手表店，化妆品和包包。",2020-01-29 14:41:00,东方新天地
