"name","item","item 2","item 3","review-truncated-words","review-words","time"
"甲乙丙丁","设施：5.0","环境：5.0","服务：5.0","这段时间最火的就是godiva和大白兔的合作广告了，很抢风景忍不住多留念几张，不过10月11日之后就结束...","这段时间最火的就是godiva和大白兔的合作广告了，很抢风景忍不住多留念几张，不过10月11日之后就结束了，想去的抓紧
同样有活动的还有奈雪的茶，不光是apm，我在外地也看到了，而且活动内容是一样的。。有点偷懒
apm今非昔比，一度只靠餐饮支撑，现在其他时尚文艺品牌也成长起来了。","2019-10-08 21:20"
"爱吃土木","设施：5.0","环境：5.0","服务：5.0","","很喜欢的一家店。里面有各种吃的，最近奈雪的茶的快闪店，东西很多。","2019-10-08 20:28"
"牵着小猪娃旅行的诗人","设施：5.0","环境：5.0","服务：5.0","在王府井步行街上，很大的一座商场，非常适合年轻人逛。从消费力上讲算是中等。一层多是化妆品，常见的品牌...","在王府井步行街上，很大的一座商场，非常适合年轻人逛。从消费力上讲算是中等。一层多是化妆品，常见的品牌几乎都有，二三层大多是衣服，四层儿童区，适合带娃党，五六层都是吃的，是一个周末遛娃的好去处，特别推荐哦。","2019-10-08 20:13"
"依噶","设施：5.0","环境：5.0","服务：5.0","现在经常去王府井逛哦
因为王府井好吃的好喝的网红的店真是太多了
逛都逛不过来
这次还是来apm了
为了可以...","现在经常去王府井逛哦
因为王府井好吃的好喝的网红的店真是太多了
逛都逛不过来
这次还是来apm了
为了可以吃到GODIVA
朋友圈里看到别人发了这里有个大白兔的快闪店
瞬间就被圈粉了
所以就赶紧跑过来了
还有卖大白兔的各种周边真是太可爱了
牛奶书包笔袋杯子全都想要！
对了，多乐之日晚上会打折哦
不要错过","2019-10-08 18:37"
"狼少","设施：5.0","环境：5.0","服务：5.0","二刷去了北区，偶遇godiva和大白兔开了一家快闪店，好像没几天就要撤了，据说开到11号，排队人还不少，就去...","二刷去了北区，偶遇godiva和大白兔开了一家快闪店，好像没几天就要撤了，据说开到11号，排队人还不少，就去试着买了一个双色的，吐槽一下巧克力味有点太重了，盖住了大白兔的味道………不过纯白口味的，吃不上了，咱们这边的godiva没有快闪店，残念…","2019-10-08 10:51"
"布","设施：5.0","环境：5.0","服务：5.0","北京apm
位置：位于王府井大街边上
Apm商场应该算是王府井附近比较符合年轻人逛的商场，商场设施很齐全。北...","北京apm
位置：位于王府井大街边上
Apm商场应该算是王府井附近比较符合年轻人逛的商场，商场设施很齐全。北京最大的泡泡玛特店应该就是apm这个店了。商场每一层都有符合不同需求购物的人来购物。商场整个设计让人感觉很舒服。","2019-10-08 08:47"
"紫瑶","设施：5.0","环境：5.0","服务：5.0","上次去北京的时候跟朋友一起去呢，不记得在哪里了，就记得是去找泡泡玛特的，找到了，并且入坑了，开了好几...","上次去北京的时候跟朋友一起去呢，不记得在哪里了，就记得是去找泡泡玛特的，找到了，并且入坑了，开了好几个盲盒，还好有我最喜欢的独角兽7，不会拼只能写中文，哈哈。
感觉环境挺好的，也挺大的，吃的玩的，大人的小孩的，好像都有，也挺整洁的。","2019-10-08 08:13"
"苏菲马嫂三里屯儿蕾哈娜","设施：5.0","环境：5.0","服务：5.0","太可爱了 忍不住一通拍 apm就是原来的新东安 最早的东风巿场 老北京人都知道 王府井大街上首屈一指的大商场...","太可爱了 忍不住一通拍 apm就是原来的新东安 最早的东风巿场 老北京人都知道 王府井大街上首屈一指的大商场 与百货大楼同级的大咖 楼上有很多餐厅 最近在一层搞的这个大白兔与Godiva联合的推广活动特别火爆 各种排队啊","2019-10-05
  更新于2019-10-08 08:01"
"悠悠Piggyoyo","设施：5.0","环境：5.0","服务：5.0","十一长假遛娃，每次都是先到东单，把车停在东方新天地，然后走到王府井，差不多每次apm都是终点，因为再往...","十一长假遛娃，每次都是先到东单，把车停在东方新天地，然后走到王府井，差不多每次apm都是终点，因为再往前走就出了步行街。人虽然不少但整体比较清静，网红店不少，一进门看到了大白兔和godiva联名的快闪店，虽然新鲜但价格真的不菲，尤其是想起大白兔粘掉烤瓷牙的梗就更觉得没有吸引力了","2019-10-08 06:47"
"肉包子小妹儿","设施：5.0","环境：5.0","服务：5.0","#点评有礼#     

 🐰 兔   兔  点   评🐰 
 👗  🍡 🍨   🐇                                         ...","#点评有礼#     

 🐰 兔   兔  点   评🐰 
 👗  🍡 🍨   🐇                                           

位于王府井商圈

总体还不错

💋坐标位置 💋 

王府井大街，步行街上

挺醒目的标志

🍊 环境🍓 

环境还可以，感觉商场面积不是太大

各种店不算太多

有一些餐饮，网红店

和购物的品牌

总体还可以

品牌不算特别多

总体来说还不错吧

 🐰感谢阅读兔兔分享🐇                                

🍰爱美食🍡                                                           

📸爱摄影🎥                                                               

🌸爱生活👗🎹
 
肉包子兔兔💋

 💌Happy  ending🍭","2019-10-08 06:11"
"4fireyi","设施：5.0","环境：5.0","服务：5.0","看到别人说hm和zara相继离开东直门来福士，发现apm也是这样的！zara已经离开了！
昨天逛hm就是视频和图片的...","看到别人说hm和zara相继离开东直门来福士，发现apm也是这样的！zara已经离开了！
昨天逛hm就是视频和图片的场景！
各种红签各种一堆堆的衣服！
不知道为什么hm和zara挨着都关闭了！
其实每次也都挺爱逛这些店的！","2019-10-08 01:57"
"爱吃星星的大鲨鱼","设施：5.0","环境：5.0","服务：5.0","最近王府井apm在做各种活动，最近奈雪的茶在做快闪活动，有一个超级可爱的牌子可以照相，国庆期间感觉超级...","最近王府井apm在做各种活动，最近奈雪的茶在做快闪活动，有一个超级可爱的牌子可以照相，国庆期间感觉超级人多，地铁公交王府井都甩站了呢。他们家的茶还有欧包都特别的好吃。而且大白兔和歌樊蒂在做活动呢，可以有冰激淋双吃，一半大白兔奶糖口味，一半黑巧克力口味，50一个，口感相当好。很喜欢来这逛，吃饭的特别多，还有电影院。","2019-10-07 23:27"
"大W","设施：5.0","环境：5.0","服务：5.0","今天和小姐妹👭来王府井打卡，由于地铁🚇1号线王府井站临时封闭，于是改在5号线的灯市口站A口出走过去，...","今天和小姐妹👭来王府井打卡，由于地铁🚇1号线王府井站临时封闭，于是改在5号线的灯市口站A口出走过去，穿过居民楼就走到了北京apm，感觉里面现在空着很多店铺，以前的H&M也在准备撤店…不过，里面吃饭的地方很多，而且不用排队","2019-10-07 22:40"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","想去天安门玩的，可是假期人太多要绕好远就没去，直接逛王府井apm，hm闭店了竟然，全场五折，看着也没啥衣...","想去天安门玩的，可是假期人太多要绕好远就没去，直接逛王府井apm，hm闭店了竟然，全场五折，看着也没啥衣服但买单的人还挺多，化妆品的牌子比较齐全，还有兰芝，mac，假期人挺多的，碰上打折季来逛还是不错的","2019-10-07 22:08"
"吃货老刘","设施：5.0","环境：5.0","服务：5.0","北京必逛榜，去逛王府井逛顺便去这，带孩子来玩，整天布局非常不错，因为着急就没有去楼下，在楼下看看有很...","北京必逛榜，去逛王府井逛顺便去这，带孩子来玩，整天布局非常不错，因为着急就没有去楼下，在楼下看看有很多牌子，而且品类多，我们是十一期间来的，人不是特别多，商场非常干净，在步行街，设计也很合理，大家可以来逛逛。","2019-10-07 16:22"
"Double娜","设施：2.0","环境：5.0","服务：5.0","🌈位置：地铁王府井下车，步行5到10分钟就到啦
🌈商家：1层到3层主要是各种服装化妆品首饰等商家，4层是...","🌈位置：地铁王府井下车，步行5到10分钟就到啦
🌈商家：1层到3层主要是各种服装化妆品首饰等商家，4层是游乐中心（超多娃娃机！），5到6层是餐饮区～
🌈特色：除了各种大牌云集之外，经常有各种展。十一期间有大白兔展🐰，一层有一只巨大的兔子～还有歌蒂梵联名的冰淇淋～
🌈排雷：有跨2层楼的电梯，一定要看好了再乘坐；5到6层每家都有租借的移动充电宝，借了之后想还的时候，租借的地方已经被占满无法归还，就得满商场地找别家有空位充电宝才能归还","2019-10-07 12:23"
"123456hui","设施：4.0","环境：4.0","服务：4.0","节假日的最后两天一个人没事逛完天安门广场后又跑到王府井百货这边浪，逛了一圈进到这家商场，里面的环境还...","节假日的最后两天一个人没事逛完天安门广场后又跑到王府井百货这边浪，逛了一圈进到这家商场，里面的环境还是非常不错的，卫生各方面打扫的很干净，就是里面的电梯有点不好找，整体布局很紧凑不怎么好，给逛街没有一种享受的感觉。","2019-10-07 11:47"
"滟滟_zy","设施：5.0","环境：5.0","服务：5.0","很大很大的商场，地理位置在王府井百货和银座旁边，有小吃街，有步行街，集结吃、喝、玩、乐一体的商场，商...","很大很大的商场，地理位置在王府井百货和银座旁边，有小吃街，有步行街，集结吃、喝、玩、乐一体的商场，商场里面品牌很多，周围也有很多奢侈品的大牌，来这儿一定不会让你失望的！虽然人很多，但是是遛弯的绝佳地方！棒","2019-10-07 10:36"
"旮旯猫","设施：5.0","环境：5.0","服务：5.0","前身是北京的老牌商场东安市场，后来分成了一个新东安和东安市场。现在新东安改成北京APM了。商场里品牌种...","前身是北京的老牌商场东安市场，后来分成了一个新东安和东安市场。现在新东安改成北京APM了。商场里品牌种类挺多的。最引人注目的就是一层的苹果店了。每次都是里面人山人海的。
楼上有个百老汇影城票价格都挺划算的。
吃饭的地儿也挺多的。","2019-10-07 09:22"
"F小姐有点甜","设施：5.0","环境：5.0","服务：5.0","一个中大型购物商场
很多牌子的衣服都有不同力度的折扣比较便宜
吃的也很多

“apm”意为“am(早上)”到“p...","一个中大型购物商场
很多牌子的衣服都有不同力度的折扣比较便宜
吃的也很多

“apm”意为“am(早上)”到“pm(晚上)”，意味着北京apm将适当延长营业时间，加重夜店的比重，以年轻时尚为主线，吸引更多的北京19至35岁的年轻消费群","2019-10-07 07:05"
"yiyi_3432","设施：5.0","环境：5.0","服务：5.0","北京apm地址：王府井大街138号
北京apm商场是一家集美食、购物、娱乐于一体的综合性商场，品种齐全，环境不...","北京apm地址：王府井大街138号
北京apm商场是一家集美食、购物、娱乐于一体的综合性商场，品种齐全，环境不错，因地理位置优越，所以很聚人气。晚上已经八点钟了，商场里还是人来人往，因占地面积大，规划和布局合理，人再多也不会显得拥挤。","2019-10-06 23:36"
"十一祖宗","设施：5.0","环境：5.0","服务：4.0","","餐馆多的没话说
交通便利
地方大，牌子都可以逛逛，还是买得起的
偶尔有快闪展览，潮啊","2019-10-06 22:39"
"宝宝她妈","设施：4.0","环境：4.0","服务：4.0","店门口大大的「苹果」标记很是吸引人的眼球，一楼是非常显眼的歌帝梵大白兔冰淇淋花车，各类餐厅几乎都在5...","店门口大大的「苹果」标记很是吸引人的眼球，一楼是非常显眼的歌帝梵大白兔冰淇淋花车，各类餐厅几乎都在5楼以上，对游客来说，这家商场引进的各类品牌还是比较亲民的，这也是apm里人流居多的一个原因。我们出来的比较早，11点左右各家餐厅几乎都是刚开餐，等位的椅子还都是空着的","2019-10-06 22:30"
"点小评6572714473","设施：5.0","环境：5.0","服务：5.0","看一个商场怎么样，首先要看它的厕所，这个评判标准我认为可以，apm的厕所还是很值得考究的。地点不用说了...","看一个商场怎么样，首先要看它的厕所，这个评判标准我认为可以，apm的厕所还是很值得考究的。地点不用说了，在王府井大街，即便逛完了，去其它地方都很方便。商场干净、整洁、明亮，空间大，品牌多，吃饭的也非常多选择，适合朋友、闺蜜、家庭休闲娱乐，不管你来的目的是什么，都不会觉得无聊。当时是来看话剧的，很短的时间也能在这儿买到几件衣服呢，开心😄","2019-10-06 21:46"
"qkj725","设施：5.0","环境：5.0","服务：5.0","","一进门就被大白兔冰激凌吸引 网红打卡 55元冰激凌 好吃","2019-10-06 20:13"
"吃货翻白眼酮学","设施：5.0","环境：5.0","服务：5.0","最近经常来北京，所以逛街的机会很多，每次必来的就是王府井apm，这次一楼的快闪电是大白兔奶糖的巡展，给...","最近经常来北京，所以逛街的机会很多，每次必来的就是王府井apm，这次一楼的快闪电是大白兔奶糖的巡展，给朋友们买了很多手信。这个商每次都得败点💰才能回去，太喜欢泡泡玛特那个店了，进去就出不来了……还有moussy sly这些品牌，款式都非常新。","2019-10-06 19:44"
"一只野生小仙女","设施：4.0","环境：4.0","服务：4.0","讲真 只是我吃到的最坑的冰激凌…大白兔奶糖作为童年的回忆…其实口感并不是那么好吃…而他55元的价格…真...","讲真 只是我吃到的最坑的冰激凌…大白兔奶糖作为童年的回忆…其实口感并不是那么好吃…而他55元的价格…真的让我上了个智商税…一股子奶精味…买个梦龙不香么！买个甜筒不便宜么！我去充值一下智商…再见…已经变成童年噩梦了","2019-10-06 18:38"
"Hu日兰","设施：5.0","环境：5.0","服务：5.0","新东安市场即apm是24小时营业的唯一一家商场，在王府井大街的北端，这里购物环境优美，设施先进，服务态度...","新东安市场即apm是24小时营业的唯一一家商场，在王府井大街的北端，这里购物环境优美，设施先进，服务态度好，商品品种繁多，高中低档均有，适合各年龄段的人群，购物累了可以到楼上你喜欢的饭店休息品尝美食，你一定会很惬意！","2019-10-06 18:35"
"橙子哥","设施：5.0","环境：5.0","服务：5.0","国庆假日和好朋友一起到繁华的王府井逛街
apm里面人真多啊，大部分都是旅游的顾客，
一层到处都挤满...","国庆假日和好朋友一起到繁华的王府井逛街
apm里面人真多啊，大部分都是旅游的顾客，
一层到处都挤满了人
奈雪的茶排队的人真多，还有玩具店了都是带着孩子的哦，大白兔奶糖人更多，大白兔装饰的真好看，排的可真长","2019-10-06 13:34"
"Echo126","设施：5.0","环境：5.0","服务：5.0","帝都地标建筑～王府井大街
王府井大街的两侧几大知名购物广场，
越来越时尚，每隔一段时间都会...","帝都地标建筑～王府井大街
王府井大街的两侧几大知名购物广场，
越来越时尚，每隔一段时间都会来这里转转，apm逛的最多的一家商场啦
里面的主打轻奢品牌，一层奈雪的茶🍹每次来都要买一杯，还有大白兔🐰哇太漂亮啦吸引着众多的小姐姐排队买","2019-10-06 13:29"
"沈小念","设施：5.0","环境：5.0","服务：4.0","有号称亚洲最大的Apple store和几家奢品，更多的是快消品和快时尚和各种饭馆，喜欢盲盒的可以去POP Mart，...","有号称亚洲最大的Apple store和几家奢品，更多的是快消品和快时尚和各种饭馆，喜欢盲盒的可以去POP Mart，唯一一家带甜品店的！
十一期间中庭在做大白兔冰淇凌快闪店，遛娃可以去，只是人超多，MAC美妆也可以去领小样～
Chanel在装修，好以后可以去逛逛","2019-10-06 10:32"
"baby菲","设施：3.0","环境：3.0","服务：3.0","從外面看是一家比較老的商場，進入商場裡面，原來還是蠻高大上的，不過樓上看不懂，往另一邊走感覺舊舊的，...","從外面看是一家比較老的商場，進入商場裡面，原來還是蠻高大上的，不過樓上看不懂，往另一邊走感覺舊舊的，可能是另一家吧⋯⋯反正也不熟，看看這裡的衣服，買了幾件作為替換，營業員還算可以，樓下也有吃的，還是很方便的","2019-10-06 10:20"
"爱吃的狮子猫","设施：5.0","环境：5.0","服务：5.0","新东安市场的时代改革身，商场整体设计年轻化，时尚化，5层以上餐饮涵盖各国餐饮文化，突出餐饮魅力。APM作...","新东安市场的时代改革身，商场整体设计年轻化，时尚化，5层以上餐饮涵盖各国餐饮文化，突出餐饮魅力。APM作为老牌实体店，总有些得天独厚的地理位置及经济发现条件，见证我国自改革开放以来的所有变化，也见证着我国实体经济的变化。","2019-10-06 10:19"
"suzanaxiao","设施：5.0","环境：5.0","服务：5.0","","好吃的多，都是中低端品牌。适合年轻人","2019-10-06 10:12"
"月涵冰","设施：4.0","环境：4.0","服务：4.0","去王府井玩的话 平日很喜欢去apm溜达溜达 因为觉得还是比较有时尚气息的一个商场……国庆小长假的某天 溜达...","去王府井玩的话 平日很喜欢去apm溜达溜达 因为觉得还是比较有时尚气息的一个商场……国庆小长假的某天 溜达一圈发现 商场不如以前的人气足了 居然zara店铺都没了 hm好像是撤店打折呢 空空荡荡 冷冷清清的店铺 看来实体不好做呀 这样的快消品牌都关了 得 以后没得逛了！不开森………","2019-10-06 09:24"
"提拉米苏","设施：5.0","环境：5.0","服务：5.0","来到了商场，必去儿童玩具店，这里是遛娃的好去处啊，这里的玩具数不胜数，就在这里一转就是一两个小时，小...","来到了商场，必去儿童玩具店，这里是遛娃的好去处啊，这里的玩具数不胜数，就在这里一转就是一两个小时，小宝宝看见什么都新鲜，每个玩具都得玩一下，看见有小朋友的地方得停下来玩一会，哎，大人累的都受不了了，可是小宝宝还精力旺盛的不停的玩，不过在累看见小宝宝玩的开心也忘记疲惫了","2019-10-06 01:30"
"安小姐","设施：5.0","环境：5.0","服务：5.0","一直很喜欢来的商场，周末的时候人很多，喜欢来这里是因为吃喝玩乐一站全有，哈哈。但是饭点吃饭等位是常有...","一直很喜欢来的商场，周末的时候人很多，喜欢来这里是因为吃喝玩乐一站全有，哈哈。但是饭点吃饭等位是常有的事。泡泡马特的旗舰店也在这里，店很大，手办盲盒很多。苹果的旗舰店也在这里，人也超多的，但购物环境很舒服。","2019-10-06 00:09"
"SMDC8439","设施：5.0","环境：5.0","服务：5.0","位于王府井商圈的综合性的购物商场，性价比高。符合大众消费，吃喝玩乐全都有，五层有各种餐厅好像现在还开...","位于王府井商圈的综合性的购物商场，性价比高。符合大众消费，吃喝玩乐全都有，五层有各种餐厅好像现在还开了一个网红鸡爪店，来来往往看好多逛街的人手中都有拿，不过排队人太多了下次吧。一楼各种美妆品牌齐全，顺便打卡了奈雪的茶和人民日报联名","2019-10-05 20:34"
"梦归处","设施：5.0","环境：5.0","服务：5.0","逛王府井在apm居然遇上奈雪的茶在H&M前的怀旧快闪店，奈雪小卖部定制保温杯还送一杯红石榴饮料🥤才98，太...","逛王府井在apm居然遇上奈雪的茶在H&M前的怀旧快闪店，奈雪小卖部定制保温杯还送一杯红石榴饮料🥤才98，太喜欢这个暖壶式的造型了，有红色、粉色可选，我入手了粉色的。
中庭那还有Godiva和大白兔奶糖的活动，买冰淇淋🍦的人挺多的，旁边还有小店，各种大白兔周边，巨大的大白兔矗立在那可爱又可笑，值得打卡。","2019-10-05 18:05"
"天使晕晕66","设施：5.0","环境：5.0","服务：5.0","王府井Amp打卡
商场真的是很大，云集了很多畅销品牌，一站式购物，吃喝玩乐，应有尽有...","王府井Amp打卡
商场真的是很大，云集了很多畅销品牌，一站式购物，吃喝玩乐，应有尽有
停车的话，会员可免两小时停车费，十块钱一小时，非常划算
附近好吃的特别多，但人也不少，也许是十一放假的原因，到哪哪排队
这里的苹果店，还给讲解苹果的各种功能
决定以后逛街就来这了","2019-10-05 17:10"
"荣姐","设施：5.0","环境：5.0","服务：5.0","","现代化的商场除了日常的用品，还有回忆过去年月的展示，能把思绪带回到从前！","2019-10-05 15:59"
"小透明","设施：5.0","环境：5.0","服务：5.0","国庆节朋友过来玩
又去王府井那边溜达了
当天人真的是很多了
apm里吃饭的人也是超级多
直奔五楼六楼吃饭
外...","国庆节朋友过来玩
又去王府井那边溜达了
当天人真的是很多了
apm里吃饭的人也是超级多
直奔五楼六楼吃饭
外婆家已经不能取号了
好在apm里面吃饭的选择够多
最后看到旺池川菜排队情况好一些
取号大概等了半个小时
吃完在一楼二楼随便转了转","2019-10-05 15:45"
"M字母男神","设施：5.0","环境：5.0","服务：5.0","去的很频繁，夏天可以从儿童用品商店一直穿过来，比起在路上凉快多了～里面吃的都吃过了，价格都还可以，没...","去的很频繁，夏天可以从儿童用品商店一直穿过来，比起在路上凉快多了～里面吃的都吃过了，价格都还可以，没啥贵的吃不起的，味道也都挺好的，没有啥特别不喜欢的，都挺好吃，就是全都要排队！！！！！连冷饮都要排队！！！孩子比较喜欢速度披萨，可惜草莓披萨没了。。。昨天去看了电影我和我的祖国，从前台到引导，每个工作人员都特别好特别有耐心特别和善～一楼总有主题活动，前一阵子是小王子，最近是大白兔，大白兔和歌帝梵联合推广～四楼以前只有一个反斗城，现在多了游乐厅，越来越丰富啦！","2019-10-05 12:22"
"造梦者","设施：5.0","环境：5.0","服务：5.0","","最近apm好热闹，在一层中庭有大白兔和GODIVA的活动，在Mac斜对着有奈雪快闪，都是怀旧风格，非常不错。","2019-10-05 11:00"
"记忆诗歌","设施：5.0","环境：5.0","服务：5.0","东安市场原是北京王府井地区自发形成的市场，最早起源于清代末期，东安市场曾经是一个集吃喝玩乐为一体的大...","东安市场原是北京王府井地区自发形成的市场，最早起源于清代末期，东安市场曾经是一个集吃喝玩乐为一体的大型娱乐购物场所，其实这地方原本是清朝的一块练兵场。新东安市场去近几年又重新装修，所以环境好，货品丰富。","2019-10-05 07:59"
"憨憨涵堡宝又饿了","设施：5.0","环境：5.0","服务：5.0","打卡奈雪的茶和人民日报联名款！之前在公众号上看到活动，来apm这边买一杯，是一个小暖壶的形状，味道还是...","打卡奈雪的茶和人民日报联名款！之前在公众号上看到活动，来apm这边买一杯，是一个小暖壶的形状，味道还是很好喝，而且杯子蛮有纪念意义的而且有一个小型的展，各种有年代感的物件，自行车、搪瓷杯，很适合拍照，可以逛一逛～","2019-10-05 06:41"
"逛吃逛吃的小心麻","设施：5.0","环境：5.0","服务：5.0","","终于买到大白兔和歌帝梵的联名款了！巧克力和奶糖的混合味道蛮浓郁的，很好吃，就是需要稍微排会儿队哦。","2019-10-05 06:38"
"黄桃Cyan","设施：4.0","环境：5.0","服务：5.0","如果我没记错，这家甜品店的名字叫糖纸，今天来评论的时候怎么也搜索不到了，有点沮丧！第一次去是因为名字...","如果我没记错，这家甜品店的名字叫糖纸，今天来评论的时候怎么也搜索不到了，有点沮丧！第一次去是因为名字特别，店面比较大，又是新店，果断拔了草！

她家绵绵冰叫纷纷雪，这种甜品在我接触之后就很少吃传统的冻糕了，因为它既不会像冰棍那样冰凉又不会像雪糕那样甜腻，中和在两者之间，入口有点微刺而后即化，有谁不爱？","2019-10-05 01:52"
"斌哥吃遍全世界","设施：5.0","环境：5.0","服务：5.0","北京长安街和王府井这一带有很多景点和商场。好多地方都值得特意去游览观光一下

🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁...","北京长安街和王府井这一带有很多景点和商场。好多地方都值得特意去游览观光一下

🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁

景点1: 北京apm🎈

🔍地点:北京市王府井大街138号。

🚌交通:自驾或者公交,也可以乘坐地铁五号线到灯市口站下，从D口走过来只需要几百米。

💰门票:不需要门票。

⏰游玩时间:三小时左右。

🌈推荐理由:

北京apm这里是北京2019年必逛榜之一。

也是王府井商圈人气最高的一个商场。

商场里云集了各种必吃美食店和网红店，路过几次都看到很多网红级美女出没哦

一楼还有一个苹果专卖店，
非常的大特别显眼，
果粉们路过的话要记得打个卡哦。

🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁

景点2: 长安街🎈

🔍地点:北京市东城区广场西侧路。

🚌交通:自驾或者公交

💰门票:不需要。

⏰游玩时间:一到二小时。

🌈推荐理由:

长安街是北京最具有代表性的街道之一。
长期以来是北京甚至是中国政治中心的代名词。

阅兵仪式都会在这里举行哦，
这里是必经之路。
🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁

景点3 : 王府井小吃街🎈

🔍地点:王府井大街好友世界商场南侧。

🚌交通:自驾或者公交到附近

💰门票:不需要。

⏰游玩时间：一到二小时。

🌈推荐理由:

路过王府井大街的时候很容易会看到王府井小吃街。

小吃街里汇聚了全国各地的小吃，种类繁多，店铺众多。

同时还出售各种旅行纪念品和工艺品。","2019-10-04 23:09"
"某幻","设施：5.0","环境：5.0","服务：5.0","幻家遛娃日记～
打卡#北京apm#购物商场
大学的时候在附近的报社实习，有事没事就...","幻家遛娃日记～
打卡#北京apm#购物商场
大学的时候在附近的报社实习，有事没事就约其他小伙伴到东方新天地和王府井吃喝玩乐，那时候最喜欢到新东安商场吃饭，外婆家天天要排两个小时的号～
后来新东安商场改名成了apm，完全不知道是什么意思，上下午吗？广告上写的是“爱.拼.梦”……黑人问号脸，这是什么鬼名字？？？？
可惜时光过的太快了，现在还有多少人记得新东安这个名字？连我都快欣然接受apm这三个不知所谓的字母了。
以及一些不知所谓的时光。","2019-10-04 21:26"
"蓝月亮裙裙","设施：5.0","环境：5.0","服务：5.0","","和师姐被****打击到怀疑人生，出来散散心。来apm喝奶茶，看见一楼有歌帝梵和奈雪的快闪店，国庆好多人～
喝了杯芋泥宝藏茶感觉心情好了一点，更有力量诅咒老板万万遍了…","2019-10-04 19:51"
"蜜金儿","设施：5.0","环境：5.0","服务：5.0","","大白兔联盟Godiva🍦🍫主题","2019-10-04 19:23"
"治倩羽","设施：4.0","环境：5.0","服务：4.0","很大的商场，但是人还是比较多的，我们是特意为了泡泡玛特的店才大老远来这里的，嗯，还有巧克力嗯，还有苹...","很大的商场，但是人还是比较多的，我们是特意为了泡泡玛特的店才大老远来这里的，嗯，还有巧克力嗯，还有苹果店的那个商场里，据说还是苹果旗舰店，然后商城里还有电影院对面，就是银泰的乐高专卖店嗯，停车也很方便地下的停车库。","2019-10-04 17:40"
"今儿个真高兴_6083","设施：4.0","环境：4.0","服务：4.0","国庆人多啊，本来想到这吃火炉火，上去一看居然关了，换成外婆家了，楼下大白兔的冰淇淋居然卖五十一个看来...","国庆人多啊，本来想到这吃火炉火，上去一看居然关了，换成外婆家了，楼下大白兔的冰淇淋居然卖五十一个看来我挣的太少不舍得吃，实在是太贵了，也不知道是不是真值五十，现在出来玩有很多时候是奔着吃的白爱去逛商场爱的美食没了可能选择的机会也小了","2019-10-04 17:12"
"THEphenomenal_One","设施：4.0","环境：4.0","服务：4.0","♦小时候英语书里边总说新东安shoppingmall，当时都不知道是在王府井，以为就是编出来的一个地名。

环境：...","♦小时候英语书里边总说新东安shoppingmall，当时都不知道是在王府井，以为就是编出来的一个地名。

环境：王府井这边现在来的不太多了，原来大家总是去东单打球，会一块来。这边的商场好多装修完，也都是卖奢侈品什么的，走高大上路线了，感觉和原来北京人印象里的百货商店不太一样了，所以基本都是观光游客来的多。

ᝰ商场现在基本不走综合化路线，就是死路一条了。模式感觉就是餐饮，影院，儿童早教，游戏厅，电子产品这些都要有，然后配着各种潮牌，才会有人气。

感觉王府井虽然大，而且店多，但是已经是现代商业化了，没有原来的感觉了，所以基本也就是大家约到这边的某家店才回来。","2019-10-04 16:43"
"猪猪的米粒","设施：3.0","环境：3.0","服务：3.0","","APM商场！！H&M全店5折！无论正价还是特价品！！","2019-10-04 16:40"
"小迷糊20","设施：3.0","环境：3.0","服务：3.0","","整体设计无特别惊艳的感觉，品牌不少，感觉还可以。中规中矩。","2019-10-04 15:51"
"小胖妞不减肥","设施：5.0","环境：5.0","服务：5.0","","商场环境不错，品牌种类也很多。","2019-10-04 15:49"
"匿名用户","设施：4.0","环境：4.0","服务：2.0","","很多餐厅会员积分只能当日积分，过期作废，有点死性。","2019-10-04 11:16"
"Darling_486","设施：5.0","环境：5.0","服务：5.0","超喜欢吃歌帝梵家的双拼口味冰淇淋，白色部分是香草口味，黑色是巧克力口味的。双拼的话，味道不会很单一，...","超喜欢吃歌帝梵家的双拼口味冰淇淋，白色部分是香草口味，黑色是巧克力口味的。双拼的话，味道不会很单一，综合起来吃又不会很腻，歌帝梵家的软冰淇淋，口感很好，浓郁的巧克力味道，却又不会有齁甜，或者特苦的感觉。","2019-10-04 09:45"
"战巡舰","设施：5.0","环境：5.0","服务：5.0","来北京的朋友应该都会去王府井，去王府井逛逛的话应该大都会去apm，她不像百货大楼那么老牌严肃，也不像街...","来北京的朋友应该都会去王府井，去王府井逛逛的话应该大都会去apm，她不像百货大楼那么老牌严肃，也不像街边的小店或者老字号有点拘束，apm就像她的名字一样时尚，环境舒适优雅，配套设施齐全，吃喝玩乐一条龙服务，人气爆棚。","2019-10-04 09:37"
