"name","item","item 2","item 3","review-truncated-words","review-words","time"
"珂爱的晴天","设施：4.5","环境：4.5","服务：4.5","","就是冲着里面的好吃的来的，整体环境很干净","2020-04-12 23:05"
"嘎嘣脆儿","设施：5.0","环境：5.0","服务：5.0","出来溜达溜达
没想到王府中环这么有趣
很多人在广场上坐着
野营聚会
大家都带着口罩
一场疫情没想到王府中...","出来溜达溜达
没想到王府中环这么有趣
很多人在广场上坐着
野营聚会
大家都带着口罩
一场疫情没想到王府中环比过去火更多
平时广场都没什么人
现在这热闹的不像话
干净、舒适、充满欢乐的家庭聚会
真的不多见
大家做好保护
保持愉悦的心情
和家人在一起平平安安
享受这一刻
比什么都重要","2020-04-12 18:15"
"我就是爱甜食","设施：5.0","环境：5.0","服务：5.0","","王府中环樱花开放，春风徐徐草坪满是花瓣，这种美好实属难得","2020-04-12 19:32"
"真香少女","设施：4.5","环境：4.5","服务：4.5","- ̗̀(๑ᵔ⌔ᵔ๑)如果说skp s代表的是北京奢华一派的前卫商场，那么王府中环相比于她，则显得更加厚重，雍容华贵...","- ̗̀(๑ᵔ⌔ᵔ๑)如果说skp s代表的是北京奢华一派的前卫商场，那么王府中环相比于她，则显得更加厚重，雍容华贵。不强调奢侈大牌，更注重口碑和实用。为王府井大街激活了新的能量！

( ˃̶̤́ ꒳ ˂̶̤̀ )自从有了王府中环，感觉王府井大街也不再是当初早年间衰败的样子，更多了一份奢华与精致

✌(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)✌商场里面的餐饮甜品，服装品牌都是精挑细选的，当你看过这里的餐厅配置，有一种想把里面所有美食都吃一遍的冲动。

虽然人不多，但是确实是精挑细选，里面有一家东南亚餐厅咖喱鸡做的很好吃，还有芝士工厂可以打包走一块，不需要付小费哟～seesaw coffee 也是出了名的网红咖啡，更主要是味道配得上它的名气","2020-04-12 19:28"
"看戏的小十二","设施：4.5","环境：5.0","服务：4.5","经常在王府井逛街，感觉王府中环的整体格局和布置都还不错，商场虽然品类不够齐全但是胜在环境优。有时候会...","经常在王府井逛街，感觉王府中环的整体格局和布置都还不错，商场虽然品类不够齐全但是胜在环境优。有时候会经常去后面的四合院的部分看彩旗，虽然一直不明白这个设计的意义，但这也算是个地标了。去步行街的时候路过可以逛逛","2020-04-12 18:17"
"【已注销用户】","设施：5.0","环境：5.0","服务：5.0","#春日美景#今天天气正好，出门走走就来到了故宫边。绿树、桃花、红墙、碧湖相应成色，处处皆是风景。希望疫...","#春日美景#今天天气正好，出门走走就来到了故宫边。绿树、桃花、红墙、碧湖相应成色，处处皆是风景。希望疫情快快结束，故宫能够早日开门。沿着小路一直走可以走到王府中环，商店已经开门了，可以逛吃逛吃。一路都能看到欣赏美景的人。","2020-04-12 15:42"
"df22","设施：5.0","环境：5.0","服务：4.5","这算是北京顶级的商场了，要不是新冠还真不可能这么清净。全是大牌。而且限流。你一进去人就关门了。这是包...","这算是北京顶级的商场了，要不是新冠还真不可能这么清净。全是大牌。而且限流。你一进去人就关门了。这是包场的待遇。不过吃喝有点贵。但是鉴于大牌的逼格可能也就该这样。反正逛商场的不是我，我是陪逛的。此外我觉得它还得感谢东方广场，要不是人会员免费停车五小时，我也不会逛这商场了。","2020-04-12 10:35"
"油炸小可爱","设施：4.0","环境：4.0","服务：4.0","王府中环是香港置地在北京打造的时尚高端生活中心尊踞首都商业和政治核心地带
其设计与规模均巧妙融合了
王...","王府中环是香港置地在北京打造的时尚高端生活中心尊踞首都商业和政治核心地带
其设计与规模均巧妙融合了
王府井地区的历史底蕴与精粹
不仅向王府井地区的历史致敬
将助力这一商业区重新焕发生机

王府中环 一定要来逛逛 可以让你大开眼界","2020-04-11 21:23"
"mafia_8800","设施：2.5","环境：2.5","服务：3.0","","中环在王府井算走高端路线的商场，集聚一线品牌和轻奢小众品牌，一层还有书店～ 很温馨  希望在地下开一家洗车房 这样就更齐全方便了","2020-04-11 20:56"
"self111","设施：5.0","环境：5.0","服务：5.0","超五星商场，人少，商场设计很用心，各种细小的地方也都照顾到了，门上的标志都很好看。
一层以奢侈品牌为...","超五星商场，人少，商场设计很用心，各种细小的地方也都照顾到了，门上的标志都很好看。
一层以奢侈品牌为主，而且不用排队，服务员的话，服务方面也会比skp好一些。不过可能购物氛围不如skp，毕竟skp里面大家都是大包小包拎着。
楼上是卖服装的，然后是餐饮。
整体来说商场很用心，推荐来逛。","2020-04-11 12:40"
"常駐客","设施：4.5","环境：5.0","服务：5.0","王府中环
集北京王府中环，香港置地广场，
澳门壹号广场，可畅享三大时尚生活地标。

整体设计风格高端时尚...","王府中环
集北京王府中环，香港置地广场，
澳门壹号广场，可畅享三大时尚生活地标。

整体设计风格高端时尚，跟进了香港中环似的，连卫生间都是无比的霸气。

商场最亮眼的可属一层奢侈品区及四层美食区，
美食区在这里体现的淋漓尽致，应有尽有国内外地道美味，是寻觅美食的不二之选。

奢侈品区更是让前来的顾客备受关注，
既来之则安之，俗话讲包儿治百病，那就带一个回家让她开心吧，感觉世界都和平了。","2020-04-10 20:57"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","","购物环境没的说，高大上，总的感觉就是一个贵字。","2020-04-10 20:14"
"helen的游乐园","设施：5.0","环境：5.0","服务：5.0","经常去王府中环，躲开了王府井大街的喧闹，是一家比较安静的商场，东座4层都是美食，像比较常吃的隐泉、花...","经常去王府中环，躲开了王府井大街的喧闹，是一家比较安静的商场，东座4层都是美食，像比较常吃的隐泉、花厨、翠园。也喜欢西座在天气晴朗的时候，点一杯咖啡和甜品🍮坐在西座3层thewoods外面餐桌边看日落🌄～","2020-04-10 19:47"
"Momo_Dollar","设施：5.0","环境：5.0","服务：5.0","王府中环，大气上档次～
里面的迪奥店非常大，男女装综合店～
大堂很漂亮，很多国际名牌，江诗丹顿的表，Qe...","王府中环，大气上档次～
里面的迪奥店非常大，男女装综合店～
大堂很漂亮，很多国际名牌，江诗丹顿的表，Qeelin店，最最重要的是，柜员态度都超级好，不会像skp那样看人下菜，都非常客气，江诗丹顿，迪奥，qeelin都是。
Ps.卫生间超级豪华，干净！点赞。商场高不高级看卫生间就知道了～","2020-04-10 19:11"
"一个人的咖啡与天光","设施：5.0","环境：5.0","服务：5.0","王府中环商场坐落在王府井步行街，分为东区和西区，停车方便，面积很大，环境特别好，整合商场干净整洁，有...","王府中环商场坐落在王府井步行街，分为东区和西区，停车方便，面积很大，环境特别好，整合商场干净整洁，有许多一线品牌，一层是各种包包的店面和化妆品护肤品等，地下一层🈶️类似于星巴克咖啡的休闲娱乐，4层是餐饮区域，有花厨等餐饮品牌，2层和3层基本都是服装和鞋子了，和文化东方酒店可以通着的，很棒的商场！","2020-04-10 18:24"
"ecilaer","设施：4.5","环境：4.5","服务：4.5","","中环往西可走到东华门沿着筒子河可走到繁花似锦的中山公园。走回来在the woods点一份特色蟹柳沙拉，特别春天。","2020-04-10 17:27"
"pound_","设施：5.0","环境：5.0","服务：5.0","@王府中環WFCENTRAL 我是来投稿的。

车停王府中寰，中寰西广场晚樱拍照（重瓣樱花），...","@王府中環WFCENTRAL 我是来投稿的。

车停王府中寰，中寰西广场晚樱拍照（重瓣樱花），步行至东华门然后走南河沿大街往南，进劳动人民文化宫东门（带身份证），可以带猫粮喂猫，里面随便逛；出劳动人民文化宫西北门（此门只出不进），午门广场喂鸽子，故宫东门外墙沿河看柳树走回东华门；
回到王府中寰逛逛店，买买买+吃吃吃（店基本都开了）。
1.皇城根遗址公园，各类花草。
2.劳动人民文化宫，南广场附近大株的丁香花盛开中（去晚了就要谢了）。   
3.故宫东门外墙，玉兰花已谢，沿河看“翠柳”（黄柳变绿柳中间阶段）。
PS：有时间可以去中山公园，或者故宫北门拍角楼。

西广场春节还有个冰雪世界，因疫情也没开，希望明ni年再办。","2020-04-10 15:24"
"张嘻嘻cici","设施：5.0","环境：5.0","服务：5.0","北京有名的高端商场，绝对高端大气上档次，就座落在王府井商圈，是来王府井必逛的地方，

首先商场设计装潢...","北京有名的高端商场，绝对高端大气上档次，就座落在王府井商圈，是来王府井必逛的地方，

首先商场设计装潢就很棒，连卫生间都很好看呢，购物更是不用说，各种奢侈品大牌，应有尽有；还有很多高颜值网红餐厅；地下一层是超市，绝对的吃喝玩乐一条龙服务","2020-04-09 22:06"
"打golf的大man","设施：4.5","环境：4.5","服务：4.5","","王府中环的艺术区有经常换的陈列，近期似乎是布娃娃。","2020-04-09 21:56"
"shutao6666","设施：5.0","环境：5.0","服务：5.0","又一处有钱人的天堂，是京城核心时尚高端生活中心，来王府中環可以看浸入情景艺术展，不仅可以拍出很高级的...","又一处有钱人的天堂，是京城核心时尚高端生活中心，来王府中環可以看浸入情景艺术展，不仅可以拍出很高级的大片，还有周边艺术品商店可以逛。王府井中寰能够满足多方面、多层次的消费需求。让自己紧绷的心情松弛下来。","2020-04-09 20:46"
"匿名用户","设施：5.0","环境：5.0","服务：4.5","特别高大上的购物中心，去年经常会来逛逛。现在商场人很少，即便是周末，也不用担心聚集。大部分店铺已经开...","特别高大上的购物中心，去年经常会来逛逛。现在商场人很少，即便是周末，也不用担心聚集。大部分店铺已经开业，餐厅相对热闹一些。店内小品很可爱，让人流连。看到了这家光绘美术馆，想必是很有趣的，希望早期恢复营业。","2020-04-09 16:18"
"鸟窝仙女","设施：5.0","环境：5.0","服务：5.0","","没人，进去溜达溜达挺好的，有些店已经开业了，不少人在吃饭，我们就走了走，没吃东西","2020-04-09 17:28"
"子路","设施：5.0","环境：5.0","服务：5.0","疫情后的第一餐，早就应该写了，但是没找到店名，就在王府中环里写吧。
餐厅完全按照政府规定实施，在测温...","疫情后的第一餐，早就应该写了，但是没找到店名，就在王府中环里写吧。
餐厅完全按照政府规定实施，在测温填写信息后，引位到指定餐桌，餐桌之间要至少隔两个桌子，还要求我与朋友面对面错位而坐，安全意识非常强。
餐非常好吃，几个月都在家里吃，这次解馋了。","2020-04-09 14:49"
"好吃小娘子","设施：5.0","环境：5.0","服务：5.0","","购物环境非常好，人不多
看看购物中心里基本都是年轻人👱‍♀️👱","2020-04-09 10:21"
"Edward_Na","设施：5.0","环境：5.0","服务：5.0","疫情期的王府中环也是有一些冷淡，但人跟平时也没差太多，一直比较喜欢王府中环这个商场，很有质感，4层一...","疫情期的王府中环也是有一些冷淡，但人跟平时也没差太多，一直比较喜欢王府中环这个商场，很有质感，4层一贯不停的品牌活动，如今也留下安安静静的原初模样，给人一丝温暖透亮，没人的时候走走，真的很棒
来过好多次，只有这次注意到商场的一侧竟然能直接望到故宫的殿头，一种皇城下的感觉油然而生，真是不错
这次走到了商场北边的一侧，有一家书店，和一个花园，适合散心","2020-04-09 09:58"
"阿贵_0814","设施：5.0","环境：4.0","服务：4.0","停车场入口在楼北侧，进场测体温，服务态度很好非常有礼貌。来的东座，环境让人觉得很舒坦，人不多，无论是...","停车场入口在楼北侧，进场测体温，服务态度很好非常有礼貌。来的东座，环境让人觉得很舒坦，人不多，无论是吃饭还是溜达都能踏踏实实的，不忙叨，感觉在这里节奏都能放慢一些，挺好！
特别表扬一下卫生间，有幼儿马桶架，还有净水设备，不错！","2020-04-08 17:29"
"我不是青铜","设施：4.0","环境：4.0","服务：3.5","","铂金级的smoothies～您看出美味了吗？
芝乐坊餐厅等您来🍴","2020-04-08 15:55"
"hua69988","设施：4.5","环境：4.5","服务：4.5","","可惜彩虹桥拆了，就吃了根雪糕。","2020-04-07 21:11"
"绿草茵茵满天星","设施：5.0","环境：5.0","服务：5.0","王府中環坐落在繁华的王府井大街，是一家高档商场，紧邻着百货大楼。商场里面有很多世界著名的奢饰品品牌的...","王府中環坐落在繁华的王府井大街，是一家高档商场，紧邻着百货大楼。商场里面有很多世界著名的奢饰品品牌的专营店，不过价格嘛，也是相当的奢侈个人比较喜欢伯爵的手镯和麒麟珠宝店的葫芦项链，还有罗意威的包包，但价格都在五位数。","2020-04-07 17:06"
"呵呵和吃吃","设施：4.5","环境：4.0","服务：4.0","来这理发，之前也来过这个商场，挺喜欢的，因为人少！看着心情舒畅
虽然能逛的不算多，可是有个书店，可以...","来这理发，之前也来过这个商场，挺喜欢的，因为人少！看着心情舒畅
虽然能逛的不算多，可是有个书店，可以里面静静看看书
地理位置停车还可以，坐地铁就要走一段时间了
逛累了可以在里面吃东西，好吃的还是很多的，整个商场很大","2020-04-07 13:34"
"summer-wmm","设施：5.0","环境：5.0","服务：5.0","小长假最后一天，一直没休息，所以只能抓住晚上下班的时间出来透透气！

奔着哪儿人少去哪儿的念头，果然，...","小长假最后一天，一直没休息，所以只能抓住晚上下班的时间出来透透气！

奔着哪儿人少去哪儿的念头，果然，这里人很少，而且整个王府井人都很少。疫情已经让这里完全没有了往日的热闹，王府井本来又是全国乃至全世界的知名地标，现在肯定人多不了……

王府中环晚10点才闭店，所以毫无压力地在里面溜跶了一个多小时，人少，干净，好逛","2020-04-07 13:14"
"peter_the_raven","设施：5.0","环境：5.0","服务：5.0","","疫情期间人员减少，不过总体来说人也不少了，特别是吃饭的地方，不过之前排队的饭馆基本不用排队了。停车场的入口也只开放北边的出入口了。","2020-04-07 08:14"
"sam","设施：4.5","环境：4.5","服务：4.5","这家商场真的高端 体验感很棒 非常值得一逛
位置：王府井大街黄金地段，商场顶层走廊过去可以看到故宫博物...","这家商场真的高端 体验感很棒 非常值得一逛
位置：王府井大街黄金地段，商场顶层走廊过去可以看到故宫博物院部分建筑的屋顶
品牌：Gucci、维秘、Prada、Y-3、Tommy、好多的一线大品牌，Gucci平时都需要排队最近疫情人不太多不用排队也可以直接进去逛了
活动：疫情之前经常举办各种展台活动，最近疫情也很少有了 不过空旷和宁静合适另外一种体验","2020-04-06 23:06"
"lisi1024","设施：5.0","环境：5.0","服务：5.0","没得说！大爱的逛街地！把车停地下。孩子去对面的大玩具店，也是特别多方便的，大牌子都有了，大爱的cos也...","没得说！大爱的逛街地！把车停地下。孩子去对面的大玩具店，也是特别多方便的，大牌子都有了，大爱的cos也有，货全！顶层的好吃的也特别多，隐泉是大爱，花厨永远满员！一楼大厅总有设备特别好的展览，好玩！逛街，吃饭，孩子玩，一条龙！","2020-04-06 17:44"
"柠檬精的女盆友","设施：5.0","环境：5.0","服务：5.0","","在三楼的位置，手冲好喝，人也挺多的，看来口碑不错。","2020-04-06 17:43"
"eternity5572","设施：5.0","环境：5.0","服务：5.0","比较高大上的一家商场，各大奢侈品牌几乎都有。人流量和隔壁拥挤的百货大楼形成了鲜明对比。顶层有几家餐厅...","比较高大上的一家商场，各大奢侈品牌几乎都有。人流量和隔壁拥挤的百货大楼形成了鲜明对比。顶层有几家餐厅可选择。商场时常会有一些主题活动。去年的怪兽巧克力工厂挺有意思的。萌翻。里面东西买不起去逛一逛也是可以的","2020-04-06 11:29"
"逆流成河","设施：5.0","环境：5.0","服务：5.0","打卡 王府中环
和同事闲来无事逛商场
溜达到王府中环
同事说 咱们看看钻戒吧
千叶珠宝💎 
可以定做 可以选...","打卡 王府中环
和同事闲来无事逛商场
溜达到王府中环
同事说 咱们看看钻戒吧
千叶珠宝💎 
可以定做 可以选购 现场各种款式 各种价位 
千叶的性价比比较高 相对周大福而言 同款贵出三千多元 牌子大 价位就高 
嗯 咱买的是实惠东西 所以选择 性价比高的","2020-04-05 18:49"
"Sofia公主与糖Candice","设施：4.5","环境：5.0","服务：4.0","","王府中环的冰场拆掉了，还是假草坪最好，可以随便坐，孩子也可以随便跑哦","2020-04-05 13:25"
"右手边www","设施：5.0","环境：5.0","服务：5.0","","位置：交通便利 ，在王府井街里面。
环境：很高级的商场，里面装修的挺艺术的。
全部是大牌，商场里面人不多，好多来拍照。
总的来说还是不错的，停车也方便，平时没事也可以逛逛。拍拍照片也不错。","2020-04-05 09:27"
"匿名用户","设施：4.0","环境：4.0","服务：3.0","王府中环开了有几年了，名字摆在那，有香港的股份在。所以有很多包，表还有什么珠宝之类的奢侈品品牌在，另...","王府中环开了有几年了，名字摆在那，有香港的股份在。所以有很多包，表还有什么珠宝之类的奢侈品品牌在，另外一些港式的餐饮也多有聚集，当然主要是些偏快餐的品牌。所谓高档高级或者说是奢侈品其实是人为营造出来的东西，质量也就那样，更多的是为了满足人的欲望和虚荣的心理。长浸淫于此的香港商人精于此道，因而更多的人则趋之若鹜，实在也是令人叹服！真乃人生苦短，及时行乐！","2020-04-04 23:43"
"大硕不坏","设施：4.5","环境：4.5","服务：4.5","按捺不住想出来吃饭，想着去个人少的商场，
就来了王府中環，很明智，冷冷清清，可以略放心的逛一逛，没有...","按捺不住想出来吃饭，想着去个人少的商场，
就来了王府中環，很明智，冷冷清清，可以略放心的逛一逛，没有了往日的热闹，
还剩点HELLO SUPER LAND展的残存痕迹
餐饮很多家还未恢复营业，tiago旗下两家餐厅开了
提车场12/小时～","2020-04-04 20:17"
"上官蛐蛐儿","设施：5.0","环境：5.0","服务：5.0","久违了芝乐坊 两个月没吃过蛋糕了 疫情在家好多人都胖了 我是啥好的没吃到天天🥬豆腐
看到好多店都...","久违了芝乐坊 两个月没吃过蛋糕了 疫情在家好多人都胖了 我是啥好的没吃到天天🥬豆腐
看到好多店都陆续营业了感觉我的快乐就要来了
选了半天还是经典的三十周年吧 堂食需要验证健康码登记好麻烦 买回家吃安全吧 一口咬下去好幸福 甜品真的会治愈 最好吃的蛋糕没有之一","2020-04-04 19:47"
"刘可爱","设施：4.5","环境：4.5","服务：4.5","真没想到土鳖的我第一次来王府中寰，竟然是在今天，早就听说了，之前芥蒂于外地人太多一只没去王府井，今天...","真没想到土鳖的我第一次来王府中寰，竟然是在今天，早就听说了，之前芥蒂于外地人太多一只没去王府井，今天机缘巧合就来了，还是蛮高端的商场，一层大牌都有，顶楼饭店也是各有特色，希望以后还会有机会来，人，少点。","2020-04-04 18:53"
"dexter123456","设施：4.0","环境：4.0","服务：4.0","","环境很好 王府井第一把 高端牌子多","2020-04-04 12:52"
"【已注销用户】","设施：3.5","环境：3.5","服务：3.5","这个商城真的是高端大气上档次，逼格非常高，里面的品牌都是一些欧美大牌，价格昂贵。整体环境非常好，设计...","这个商城真的是高端大气上档次，逼格非常高，里面的品牌都是一些欧美大牌，价格昂贵。整体环境非常好，设计感十足。里面有一些网红餐厅，味道还不错值得一试。这次和朋友去了一个什么沉浸式展览，感觉不太值，不是很有意思。","2020-04-03 11:26"
"Bigsir","设施：5.0","环境：5.0","服务：5.0","","王府井百货大楼旁的高端商业、与文华东方酒店相连结，每次来都是被朋友约在这里面的餐厅吃饭，不然这片区域交通停车都实在不太方便呢～","2020-04-03 09:45"
"芋头","设施：4.5","环境：5.0","服务：4.5","王府井必逛商场之一，很是高端大气上档次，大牌云集，环境干净敞亮，高档优雅，人流量也不多，有点国外商场...","王府井必逛商场之一，很是高端大气上档次，大牌云集，环境干净敞亮，高档优雅，人流量也不多，有点国外商场的感觉，逛起来很舒服，而且还是吃货们的天堂，好吃的饭店很多，品牌齐全，服务热情周到，停车可以用消费积分抵换～","2020-04-03 08:19"
"仙草布丁","设施：4.5","环境：4.5","服务：4.5","北京高大上的商场之一，又是在王府井这样寸土寸金的地段，环境优雅，干净舒适，里面有各种熟悉的奢侈品牌，...","北京高大上的商场之一，又是在王府井这样寸土寸金的地段，环境优雅，干净舒适，里面有各种熟悉的奢侈品牌，是购物者的天堂，也是吃货们的福地，门口大怪兽的装饰很可爱，适合拍照，人不多，逛起来也舒服，充分体现了奢华感～","2020-04-02 22:29"
"故事大王","设施：5.0","环境：4.5","服务：4.0","王府中环商场开业也有一年多了，经常带孩子去哈姆雷斯，会把车停在这里。很喜欢王府中环的几家餐饮，和咖啡...","王府中环商场开业也有一年多了，经常带孩子去哈姆雷斯，会把车停在这里。很喜欢王府中环的几家餐饮，和咖啡，下午的话一定会吃下午茶，整个商场不大，一楼有些大牌，楼上有些设计师品牌和集合店，有家艺术商店很好逛。","2020-04-02 22:07"
"KILLUA..","设施：5.0","环境：5.0","服务：5.0","涵盖吃喝玩乐购，还有文化艺术创意，是一个高端时尚生活中心，除了消费贵一点外，我觉得没毛病，很喜欢那边...","涵盖吃喝玩乐购，还有文化艺术创意，是一个高端时尚生活中心，除了消费贵一点外，我觉得没毛病，很喜欢那边的设计，一眼可以看到四合院，还有开放式区域，商场有玻璃连廊，之前经常有车展，总之还是挺不错的，除了贵没毛病","2020-04-02 16:03"
"大猫儿","设施：2.5","环境：5.0","服务：2.5","","商场很高端，奢侈品很齐全，购物环境很好，就是停车场的洗车没有，如果去逛街，顺便洗洗车，会很开心，这点觉得有点不大方便了","2020-04-02 13:59"
"阿阿阿青","设施：4.5","环境：4.5","服务：4.0","本来是来看展览的，结果美术馆因疫情关闭了。。吃了个闭门羹 于是在商场里转转。人很少狠少王...","本来是来看展览的，结果美术馆因疫情关闭了。。吃了个闭门羹 于是在商场里转转。人很少狠少王府中环里面有一些系列红色小怪兽的装饰，很热闹的亚子却没人驻足。我是一个人，带了根自拍杆，自由的拍拍拍，效果还不错吧⊙ω⊙","2020-04-02 13:32"
"天天好心情508","设施：3.5","环境：5.0","服务：4.5","王府中环确实不错位置很好，全景也不错
现在人特别少，逛起来很舒服，不贵人挤人，
牌子很多，吃饭的餐厅特...","王府中环确实不错位置很好，全景也不错
现在人特别少，逛起来很舒服，不贵人挤人，
牌子很多，吃饭的餐厅特别多
如果想吃好喝好就过来，
绝对不会错。
另外坐地铁过来比较方便，出来不远就到了，可以过去吃饭逛街都还不错。","2020-04-02 11:46"
"zxj","设施：5.0","环境：5.0","服务：5.0","","经常来逛中环，人少服务好，交通也很方便。","2020-04-01 19:47"
"蘑菇蘸酱","设施：4.5","环境：4.5","服务：4.5","除了贵没啥缺点，哈哈哈，人少，没啥人，大牌子挺多，吃饭的也挺多这个时间去每个人都带着口罩，大家看你的...","除了贵没啥缺点，哈哈哈，人少，没啥人，大牌子挺多，吃饭的也挺多这个时间去每个人都带着口罩，大家看你的眼神都是带着一种渴望，而我，仅仅也只是来逛一逛而已，想我这样的穷人真的只是适合在这里看着小网红在这里拍**，嗯，我就是看看而已","2020-04-01 16:13"
"翡翠8狐狸","设施：3.5","环境：3.5","服务：3.5","在王府井算是比较新的商场
里面实话说没什么人气
能逛的东西不多
顶楼的餐厅有几家还不错
除此之外就是专门...","在王府井算是比较新的商场
里面实话说没什么人气
能逛的东西不多
顶楼的餐厅有几家还不错
除此之外就是专门跑一趟没什么必要
就是实在无聊了去逛逛还凑合
一楼奢侈品店比起skp货要全一些
毕竟人少 所以想去看看爆款的可以去碰碰运气","2020-04-01 16:10"
"鱼骨汤","设施：5.0","环境：5.0","服务：5.0","美好的中寰，我来每次都是就餐，shopping不起哈哈，这次吃了tiago+Cheesecake，而且一起干掉，饱和～
这次...","美好的中寰，我来每次都是就餐，shopping不起哈哈，这次吃了tiago+Cheesecake，而且一起干掉，饱和～
这次有小怪物内景+外景，孩子很喜欢，研究半天小怪物怎么做蛋糕🍰～
商铺都太高端了，没有勇气逛。。。。","2020-04-01 14:55"
"扣门","设施：3.5","环境：3.5","服务：3.5","疫情中！大街小巷人烟稀少！这天路过王府井步行街！看到确实有点冷清呀！只有一些稀稀拉拉的人...","疫情中！大街小巷人烟稀少！这天路过王府井步行街！看到确实有点冷清呀！只有一些稀稀拉拉的人，但是还是有些店家开门营业中。走在街上一点心情都没有，走到王府井百货商场，看见旁边中环商场，正好进去看看吧！还没有来过。
里面也是人非常少！随意地参观一下吧了！","2020-04-01 07:54"
"am_","设施：5.0","环境：5.0","服务：5.0","🐨🛒💞真的是除了蓝色港湾以外特别适合没有目标瞎溜达的商场了～～帮助王府井提高了好几个档次 ！被疫情...","🐨🛒💞真的是除了蓝色港湾以外特别适合没有目标瞎溜达的商场了～～帮助王府井提高了好几个档次 ！被疫情憋的已经好几个月没出门 老老实实地待在家里 翻到手机照片好想出去玩🛍☀️
🌼这个商场环境不错 吃的都很好吃 幸福感爆棚～以后慢慢点评
🌼商场里牌子本身也挺多的 apm就在旁边 很近方便 足够逛","2020-03-31 23:33"
"cocomooner","设施：4.0","环境：4.0","服务：4.0","还是年前到的王府中环商城，因为最近没有活动，就把以前去过的地方点评一下。商城没有什么人，但是停车场很...","还是年前到的王府中环商城，因为最近没有活动，就把以前去过的地方点评一下。商城没有什么人，但是停车场很不错。来王府井的话，如果按照导航开，基本上都会指引着来这里，停车场很大。购物环境也很不错。特别敞亮，和香港的中环也有点像。所以这里还是不粗。不过还是要吐槽一下，不知道为什么，每次开着导航来王府井，都会导航错，最后都是导航到不能走的地方，只好随便停。往往只能停在王府中环。所以大家小心，开车来王府井的话，直接停到王府中环就好。别在饶了。中环还是不错的选择。","2020-03-31 20:45"
"挑嘴儿","设施：5.0","环境：5.0","服务：4.5","京城里最喜欢的商场，开业大概有三年了吧，营业面积慢慢扩大，招商的品牌都很有特色。尤其是餐饮品牌，几乎...","京城里最喜欢的商场，开业大概有三年了吧，营业面积慢慢扩大，招商的品牌都很有特色。尤其是餐饮品牌，几乎没有连锁品牌，有几家店应该是别无分号。毕竟价位档次很高，店里的客流量不会特别大。三月底开始恢复正常营业啦。","2020-03-31 20:25"
"伊壁鸠鲁派","设施：5.0","环境：5.0","服务：5.0","2018年至今最常去的商场，原因在于：1.停车位不紧张且停车场不大找车容易；2.商场与酒店同楼，吃住方便；3....","2018年至今最常去的商场，原因在于：1.停车位不紧张且停车场不大找车容易；2.商场与酒店同楼，吃住方便；3.商场内餐厅选择多，中西餐特色餐厅都有；4.有服装鞋帽小众品牌，可逛性强；5.推荐商城卫生间，比国内一般酒店的还要干净。","2020-03-31 19:59"
"耿耿莎莉鸡","设施：4.0","环境：4.0","服务：4.0","还是第一次来这个商场，看到门口有展的宣传过来玩玩，整体刮风比较可爱适合小孩拍照，每过半个小时有表演，...","还是第一次来这个商场，看到门口有展的宣传过来玩玩，整体刮风比较可爱适合小孩拍照，每过半个小时有表演，就是这个工场展动起来，能看到各种玩偶动态的样子，通过在商场里买东西集积分可以和里面的人偶互动拍照，整体还可以，可玩性一般，适合小孩儿来玩，里面购物吃喝比较齐全。","2020-03-31 14:12"
"点小评4455303393","设施：5.0","环境：5.0","服务：5.0","北京高端商场之一，王府井的新地标打卡地，里面不仅有各类一线品牌比肩，美食也是不甘落后，像好酒好蔡、翠...","北京高端商场之一，王府井的新地标打卡地，里面不仅有各类一线品牌比肩，美食也是不甘落后，像好酒好蔡、翠园都是我爱吃的粤菜系列，当然整个商场还是非常值得逛的。闺蜜打卡、情侣约会或者亲子活动都还是值得选择的。","2020-03-31 10:46"
"喜爱有咖啡的下午茶","设施：5.0","环境：5.0","服务：5.0","又过来补关于王府中环的点评。这么干净宽敞，又有秩序的商场太难得了！
王府中环分东座和西座，大部分商铺...","又过来补关于王府中环的点评。这么干净宽敞，又有秩序的商场太难得了！
王府中环分东座和西座，大部分商铺在东座。西座外面还有一个中环草堂、貌似没有营业。草堂跟西座之间经常会有一些类似行为艺术之类的展览。19年底这里安排的是一个大概1000平米的滑冰场。很多孩子在滑冰。看上去很欢乐！
当然最后还是补一张战战温暖的笑容照片","2020-03-30 21:20"
"qiuqiu","设施：5.0","环境：5.0","服务：5.0","北京最喜欢逛的商场了，很适合跟小伙伴无聊的时候约着逛。夏天太热了，就不爱走室外，只能逛商场。这边环境...","北京最喜欢逛的商场了，很适合跟小伙伴无聊的时候约着逛。夏天太热了，就不爱走室外，只能逛商场。这边环境好，比其他商场人又少很多。而且有吃的，还有下午茶，还可以逛逛厨具什么的，有时候还有一些主题的展览或者活动，超级适合闺蜜聊天小聚。","2020-03-30 16:37"
"May","设施：5.0","环境：5.0","服务：5.0","","一直忘了这个视频，刚好路过风又美极~","2020-03-30 11:25"
